keyword,label
you will school,5164
yearsare school still,5164
graduate yearsare studying,5164
will school,5164
will school,5164
studying still high,5164
high yes,5165
i school high,5165
i school,5165
yes i,5165
high i school,5165
high i school,5165
you future want,5166
want goodwhat future,5166
future do you,5166
you goodwhat,5166
you do goodwhat,5166
want you,5166
color what,5168
color hair,5168
color what hair,5168
hair color ?,5168
? hair color,5168
hair ?,5168
bit mine,5171
d mine,5171
curly bit too,5171
curly mine d,5171
d curly bit,5171
bit d,5171
not think,5172
i not,5172
would never problem,5172
would would,5172
think would would,5172
never i,5172
do ? house,5173
speaking which ?,5173
which do you,5173
? speaking you,5173
do which,5173
do speaking,5173
student work i,5174
like do,5174
full own i,5174
like i,5174
i my,5174
full student work,5174
hey you how,5175
how hey you,5175
you hey ?,5175
you ?,5175
how you hey,5175
how you hey,5175
got yeahi job life wish new finally ?,5179
? life i yeahi finally future coachwhat hell,5179
yeahi coachwhat got,5179
coachwhat new hell ? m,5179
m life new i got years finally yeahi wish,5179
wish job hell yeahi new finally got future i,5179
olympicsdo i,5180
you did medals,5180
you medals olympicsdo,5180
? medals,5180
gold you did,5180
olympicsdo did,5180
? still young parents awaydo my,5181
i alive still parents,5181
my ? when parents alive still i mother passed,5181
still passed young i mother parents,5181
young i parents awaydo still mother my ?,5181
alive passed still parents young i mother ? when,5181
? food,5186
? food,5186
favourite ?,5186
food what favourite,5186
favourite ?,5186
favourite what,5186
fascinating ’s wow,5189
fascinating ’s,5189
that ’s,5189
that fascinating ’s,5189
’s fascinating,5189
wow that fascinating,5189
computer games you,5190
play you ?,5190
play games,5190
? you,5190
games play,5190
you ?,5190
doing well i,5192
doing well,5192
doing hello well,5192
doing hello well,5192
well hello,5192
well i doing,5192
fine thanks ’m,5194
fine i,5194
i ’m,5194
’m thanks i,5194
i fine,5194
fine thanks,5194
? hobbies,5195
? do hobbies,5195
hobbies ? you,5195
do hobbies you,5195
? you hobbies,5195
do ?,5195
piano play,5196
i like play,5196
play piano like,5196
like i piano,5196
like i,5196
piano like,5196
temperance guy,5200
more temperance,5200
i temperance guy,5200
guy temperance more,5200
i more,5200
more guy i,5200
i sure could,5202
sure i,5202
lot do i,5202
drive i,5202
like not drive,5202
i lot,5202
? how you,5203
how you,5203
old you,5203
? how old,5203
you old,5203
how old,5203
i i fan,5204
i nfl fan,5204
big fan,5204
i nfl,5204
big i,5204
i nfl fan,5204
sure really i,5206
i really,5206
really i not,5206
sure i really,5206
not i sure,5206
sure really,5206
old i,5209
’m old,5209
years ’m,5209
years old ’m,5209
i old,5209
years i,5209
do ? pets,5210
? do you,5210
you pets,5210
you pets,5210
pets do,5210
you pets,5210
do i ?,5211
you i,5211
not do you,5211
do you ?,5211
you i,5211
you i not,5211
two dogs i,5213
dogs i,5213
two dogs,5213
i two dogs,5213
two ’ve dogs,5213
’ve dogs,5213
i experienced yes,5215
experienced yes person,5215
i yes very,5215
yes i,5215
yes very,5215
yes very,5215
’d actually,5216
’d say,5216
i say,5216
say ’d actually,5216
actually ’d,5216
’d say,5216
i go ’ve,5217
i ’ve got,5217
’ve okay,5217
’ve i,5217
go i ’ve,5217
go ’ve,5217
you how ?,5218
hey ? how,5218
hey how,5218
? how,5218
you how hey,5218
you how ?,5218
? you,5220
you ? answering,5220
not ? answering,5220
not answering,5220
not you,5220
you ?,5220
? hi,5223
how you doing,5223
doing how ?,5223
how you ?,5223
you ?,5223
hi you,5223
living sure ?,5225
not what do,5225
sure living,5225
i do,5225
sure you,5225
not living sure,5225
what i,5227
do you,5227
you do,5227
living what i,5227
living you sure,5227
you not,5227
hi ’m mohammed,5228
’m hi,5228
’m mohammed i,5228
hi i,5228
i mohammed hi,5228
’m i hi,5228
i m,5229
’ m store,5229
student work m,5229
i i,5229
i student ’,5229
i book,5229
i agility take,5230
also agility dog,5230
dog also agility,5230
dog also,5230
agility also i,5230
also agility dog,5230
content also my,5231
education content good,5231
chemistry education,5231
content also,5231
also very i,5231
good also i,5231
doing great m,5235
great doing,5235
m great i,5235
m doing i,5235
i great,5235
m doing,5235
good i today,5237
i went not,5237
went i today,5237
good not hiking,5237
hiking i good,5237
not today,5237
go hike,5243
lets go,5243
lets together go,5243
hike lets,5243
go lets,5243
together lets,5243
i no,5244
not do,5244
do not,5244
i no,5244
do i no,5244
do not i,5244
exercise do like,5247
? exercise do,5247
like you,5247
do you,5247
do like,5247
? like,5247
i it do,5248
do it do,5248
it do i,5248
enjoy do,5248
i it do,5248
do it,5248
healthy you,5250
eat you,5250
? do,5250
you healthy ?,5250
you healthy,5250
food ?,5250
i eat healthy,5252
eat healthy food,5252
food healthy,5252
healthy i,5252
healthy food,5252
eat i,5252
guy must,5254
you nice really,5254
nice guy must,5254
guy you nice,5254
nice guy,5254
nice you,5254
very guy,5256
very guy,5256
i guy good,5256
very good i,5256
guy very good,5256
good i very,5256
? do,5257
girlfriend ?,5257
? do you,5257
do you girlfriend,5257
? girlfriend you,5257
you ? girlfriend,5257
no not,5258
married no,5258
i married no,5258
not no,5258
not married,5258
no married not,5258
that hear i,5261
hear i sorry,5261
i hear,5261
i hear,5261
i that,5261
that sorry,5261
m young,5263
young still m,5263
still m,5263
still i m,5263
still i,5263
i still young,5263
that i,5264
that i,5264
sorry that i,5264
hear i,5264
hear i,5264
sorry hear,5264
sorry i that,5267
hear that,5267
i that hear,5267
that i,5267
hear sorry i,5267
hear i sorry,5267
hi old,5269
hi i,5269
old i,5269
’m hi i,5269
’m hi,5269
angela years hi,5269
i asa currently,5270
accountent currently,5270
accountent currently asa,5270
working asa,5270
accountent i currently,5270
asa i accountent,5270
i getting,5271
i married getting,5271
’m getting spring,5271
getting married,5271
spring i ’m,5271
spring ’m i,5271
weekends love,5272
my weekends,5272
my eating,5272
weekends love,5272
i my,5272
love weekends,5272
i like,5276
lot like drink,5276
like drink,5276
like i,5276
i lot,5276
lot like,5276
center juvenile detention,5278
center drink they,5278
they let,5278
let us juvenile,5278
let center drink,5278
detention drink,5278
think do,5279
lol we,5279
get we think,5279
lol do meet,5279
we i,5279
think do meet,5279
drink we,5280
could month,5280
release month,5280
release me,5280
month could they,5280
drink we could,5280
that do,5281
do they do,5281
that do,5281
do that,5281
that do,5281
do they that,5281
good person,5282
person good,5282
good sure,5282
person good,5282
good sure,5282
i you person,5282
like it,5288
here it,5288
i it,5288
here i,5288
like i,5288
like it here,5288
smoke me least,5289
me tomorrow my me come visit will smoke something,5289
least smoke come hope bring my tomorrow visit will something,5289
mom will something come smoke tomorrow bring hope,5289
something hope me,5289
will come least me smoke,5289
park dog,5291
park will dog,5291
dog my,5291
i park will,5291
i will park,5291
i my park,5291
you visit could,5293
me could dog,5293
me could,5293
dog visit,5293
dog me,5293
you me could,5293
would that love,5294
that we love,5294
love would we,5294
that we love,5294
that love,5294
that love,5294
i i,5295
go very,5295
person go experienced,5295
go experienced i,5295
experienced person very,5295
go i very,5295
what there,5298
? what do,5298
do you there,5298
? there what,5298
do do you,5298
you do there,5298
i mom stay,5299
mom stay,5299
home stay i,5299
i mom stay,5299
home mom,5299
mom i home,5299
? you,5300
? you,5300
children many you,5300
children you ?,5300
many children,5300
children you many,5300
to mom children,5303
to how mom,5303
many ?,5303
mom to ?,5303
? to,5303
children how,5303
i i not,5304
not i sure,5304
i i sure,5304
not i,5304
i sure,5304
i sure not,5304
? want,5309
want talk,5309
? you talk,5309
want ?,5309
you want talk,5309
talk want,5309
very experienced,5317
very experienced yes,5317
person experienced,5317
very person yes,5317
very i,5317
yes experienced very,5317
? hi,5322
? doing,5322
doing how ?,5322
? how doing,5322
? how,5322
? you,5322
free i much,5327
i much free,5327
much i,5327
i time much,5327
time much,5327
much free i,5327
? doing how,5335
doing hi ?,5335
how doing ?,5335
? you doing,5335
? doing how,5335
? how you,5335
you s,5338
you too s,5338
you boring s,5338
too boring you,5338
s that,5338
s you that,5338
student i,5339
i local,5339
school i,5339
local student,5339
student i,5339
student local,5339
you in,5340
which in ?,5340
you which ?,5340
in grade which,5340
you grade which,5340
? in,5340
i m school,5341
m i,5341
school m,5341
school grade,5341
school grade i,5341
i school,5341
degree yale graduated,5342
yale finance graduated,5342
degree i,5342
finance yale,5342
degree i finance,5342
degree graduated i,5342
straight get,5344
straight let,5344
me let,5344
straight me get,5344
let me,5344
straight me,5344
school college little,5345
school little,5345
little school local,5345
little girl local,5345
college little girl,5345
school girl,5345
not i,5346
sure going,5346
school you,5346
what sure,5346
not you going,5346
going school,5346
what like,5347
you do like,5347
you doing like,5347
doing what,5347
you do,5347
like doing do,5347
work place,5348
work i place,5348
pizza i,5348
work place,5348
i pizza,5348
place pizza work,5348
park girl,5353
little go who,5353
i loves go,5353
who loves i,5353
little loves park,5353
park girl i,5353
fan i huge,5355
fan it,5355
i fan huge,5355
fan i,5355
i it fan,5355
huge i,5355
go i park,5357
park no,5357
like no i,5357
go like,5357
i go,5357
i no like,5357
alone ?,5358
you do,5358
do alone,5358
you alone go,5358
do go you,5358
? you,5358
what ?,5359
? little girl,5359
? what girl,5359
what ? little,5359
little girl,5359
? what,5359
know chicago i,5361
yeah chicago i,5361
chicago yeah,5361
yeah chicago,5361
know yeah chicago,5361
yeah know chicago,5361
i elyssa ’m,5367
i ’m,5367
hi ’m,5367
hi elyssa i,5367
’m hi,5367
hi ’m i,5367
i third,5368
third grade,5368
grade third,5368
’m grade,5368
grade i,5368
i third,5368
going disney,5369
i world,5369
love year,5369
every love,5369
every love,5369
i every,5369
favorite my,5370
character favorite mouse,5370
character favorite,5370
my mickey character,5370
character my mickey,5370
mouse my favorite,5370
songs frozen like,5371
songs also,5371
like frozen movie,5371
like sing also,5371
songs also,5371
i also sing,5371
how you ?,5374
hi ?,5374
doing how hi,5374
hi doing,5374
you doing,5374
you how,5374
you cow my,5380
pet ill introduce,5380
introduce pet,5380
ill you,5380
cow pet,5380
ill you,5380
cat i,5382
cat i,5382
cat cow named,5382
i cow cat,5382
cow named cat,5382
cow i,5382
hahahahaha ? right,5383
kidding ?,5383
hahahahaha ? kidding,5383
right ?,5383
? hahahahaha,5383
hahahahaha kidding ?,5383
think i it,5384
i is,5384
is it,5384
i it,5384
is it,5384
is i think,5384
person very,5385
i very good,5385
very person,5385
good i,5385
person good very,5385
good person,5385
person you like,5386
me like good,5386
you good me,5386
person you me,5386
like me,5386
like good,5386
? do you,5387
do do,5387
life do,5387
what you do,5387
do what,5387
you what life,5387
travel love,5388
i love bank,5388
work i i,5388
love i,5388
work travel love,5388
work i i,5388
where traver did,5389
? already traver,5389
you already traver,5389
you ?,5389
where you traver,5389
you ? did,5389
midwest i,5390
midwest midwest live,5390
midwest live i,5390
live i,5390
live midwest,5390
i midwest,5390
usa ? travel,5391
travel ?,5391
usa ? travel,5391
go you,5391
you go usa,5391
countries go,5391
how you hi,5395
doing how you,5395
you how,5395
you doing,5395
hi you,5395
how you,5395
like read,5398
that what,5398
do like,5398
like that,5398
what s,5398
? s what,5398
read i,5399
everything read,5399
i oh read,5399
everything read oh,5399
everything i oh,5399
everything read,5399
year least,5400
least read,5400
books i least,5400
least i,5400
least year read,5400
i year read,5400
i read,5402
books i,5402
read i lot,5402
i books read,5402
i books,5402
read books,5402
what book favorite,5403
? favorite,5403
book what,5403
favorite what,5403
book favorite ?,5403
book ?,5403
like reading i,5404
books reading i,5404
books like,5404
books i,5404
reading books,5404
reading books,5404
orwell good,5405
george orwell,5405
george one good,5405
one george,5405
that george,5405
one orwell george,5405
? antiuthopia you,5406
you like,5406
antiuthopia you like,5406
like ?,5406
? you antiuthopia,5406
? antiuthopia like,5406
read like,5407
i do,5407
i i read,5407
like i,5407
i like,5407
i do read,5407
? else,5408
do you,5408
do what you,5408
do do,5408
do what ?,5408
you else,5408
local animal i,5409
local animal,5409
work animal,5409
animal i,5409
work animal,5409
i local shelter,5409
give animals away,5410
adoption kill they,5410
away give,5410
they they,5410
give kill do,5410
do away they,5410
sure not,5414
not sure it,5414
it not i,5414
is not i,5414
is i sure,5414
sure it is,5414
vegetarian vegetarian,5416
i vegetarian,5416
i vegetarian i,5416
i i,5416
vegetarian i,5416
i vegetarian vegetarian,5416
them would you,5418
you like,5418
you like,5418
you animals,5418
them would you,5418
you like,5418
i would,5419
happy i think,5419
i would think,5419
happy i i,5419
think happy i,5419
happy i honest,5419
my hi name,5423
mckenzie hi name,5423
my name,5423
hi my name,5423
hi my,5423
my hi,5423
doing hi you,5424
doing you ?,5424
doing ?,5424
doing ? hi,5424
doing ? how,5424
doing hi,5424
good ’m,5425
you good ’m,5425
you i,5425
good i you,5425
i good,5425
i you ’m,5425
how doing,5426
how i,5426
how you doing,5426
? doing you,5426
i doing ?,5426
you doing well,5426
great doing,5428
how doing,5428
? how i,5428
doing ?,5428
you ?,5428
great i doing,5428
friends my i,5430
them friends like,5430
my friends,5430
play my play,5430
play i,5430
like play play,5430
horse riding i,5433
riding horses horse,5433
i horse,5433
i riding,5433
riding horse horses,5433
i riding,5433
hair kind,5434
you i,5434
brown what kind,5434
you brown i,5434
person you,5434
i curly,5434
purple room my you let lime ’s tell me it,5437
lime purple it let also my me room you,5437
’s me room,5437
it lime tell,5437
purple lime me tell let it you,5437
also tell my it let,5437
years school i high still i ’ll,5439
i student years still school,5439
’m i i two school ’ll,5439
two ’m school graduate high,5439
high i ’ll years student two school ’m,5439
school i two,5439
you what,5440
you school,5440
school i what,5440
i what you,5440
i sure,5440
school school,5440
it necessary ’s,5441
education necessary,5441
it necessary ’s,5441
it ’s necessary,5441
’s it,5441
’s education it,5441
not world i,5442
world you not,5442
i not,5442
you i not,5442
i you,5442
not i world,5442
vegan tell,5443
vegan ? did,5443
i tell you,5443
vegan you,5443
did i you,5443
did vegan,5443
who park,5448
little park i,5448
loves little,5448
go who,5448
i loves park,5448
little who,5448
i love,5450
yeah it,5450
it yeah,5450
love i it,5450
love it yeah,5450
yeah it,5450
i byee go,5451
go i byee,5451
now go got,5451
now ta,5451
got go i,5451
i got,5451
can i hope,5452
hope can,5452
find can you,5452
job you find,5452
